origin_index,origin_utc,horizon_days,window_end_exclusive_utc,magnitude_threshold,primary,numerical_check
210,2011-01-10T00:00:00Z,30,2011-02-09T00:00:00Z,5.5,0,0
211,2011-01-17T00:00:00Z,1,2011-01-18T00:00:00Z,3.5,0,0
211,2011-01-17T00:00:00Z,1,2011-01-18T00:00:00Z,4.5,0,0
211,2011-01-17T00:00:00Z,1,2011-01-18T00:00:00Z,5.5,0,0
211,2011-01-17T00:00:00Z,7,2011-01-24T00:00:00Z,3.5,0,0
211,2011-01-17T00:00:00Z,7,2011-01-24T00:00:00Z,4.5,1,0
211,2011-01-17T00:00:00Z,7,2011-01-24T00:00:00Z,5.5,0,0
211,2011-01-17T00:00:00Z,30,2011-02-16T00:00:00Z,3.5,0,0
211,2011-01-17T00:00:00Z,30,2011-02-16T00:00:00Z,4.5,0,0
211,2011-01-17T00:00:00Z,30,2011-02-16T00:00:00Z,5.5,0,0
212,2011-01-24T00:00:00Z,1,2011-01-25T00:00:00Z,3.5,0,0
212,2011-01-24T00:00:00Z,1,2011-01-25T00:00:00Z,4.5,0,0
212,2011-01-24T00:00:00Z,1,2011-01-25T00:00:00Z,5.5,0,0
212,2011-01-24T00:00:00Z,7,2011-01-31T00:00:00Z,3.5,0,0
212,2011-01-24T00:00:00Z,7,2011-01-31T00:00:00Z,4.5,1,0
212,2011-01-24T00:00:00Z,7,2011-01-31T00:00:00Z,5.5,0,0
212,2011-01-24T00:00:00Z,30,2011-02-23T00:00:00Z,3.5,0,0
212,2011-01-24T00:00:00Z,30,2011-02-23T00:00:00Z,4.5,0,0
212,2011-01-24T00:00:00Z,30,2011-02-23T00:00:00Z,5.5,0,0
213,2011-01-31T00:00:00Z,1,2011-02-01T00:00:00Z,3.5,0,0
213,2011-01-31T00:00:00Z,1,2011-02-01T00:00:00Z,4.5,0,0
213,2011-01-31T00:00:00Z,1,2011-02-01T00:00:00Z,5.5,0,0
213,2011-01-31T00:00:00Z,7,2011-02-07T00:00:00Z,3.5,0,0
213,2011-01-31T00:00:00Z,7,2011-02-07T00:00:00Z,4.5,1,0
213,2011-01-31T00:00:00Z,7,2011-02-07T00:00:00Z,5.5,0,0
213,2011-01-31T00:00:00Z,30,2011-03-02T00:00:00Z,3.5,0,0
213,2011-01-31T00:00:00Z,30,2011-03-02T00:00:00Z,4.5,0,0
213,2011-01-31T00:00:00Z,30,2011-03-02T00:00:00Z,5.5,0,0
214,2011-02-07T00:00:00Z,1,2011-02-08T00:00:00Z,3.5,0,0
214,2011-02-07T00:00:00Z,1,2011-02-08T00:00:00Z,4.5,0,0
214,2011-02-07T00:00:00Z,1,2011-02-08T00:00:00Z,5.5,0,0
214,2011-02-07T00:00:00Z,7,2011-02-14T00:00:00Z,3.5,0,0
214,2011-02-07T00:00:00Z,7,2011-02-14T00:00:00Z,4.5,1,0
214,2011-02-07T00:00:00Z,7,2011-02-14T00:00:00Z,5.5,0,0
214,2011-02-07T00:00:00Z,30,2011-03-09T00:00:00Z,3.5,0,0
214,2011-02-07T00:00:00Z,30,2011-03-09T00:00:00Z,4.5,0,0
214,2011-02-07T00:00:00Z,30,2011-03-09T00:00:00Z,5.5,0,0
215,2011-02-14T00:00:00Z,1,2011-02-15T00:00:00Z,3.5,0,0
215,2011-02-14T00:00:00Z,1,2011-02-15T00:00:00Z,4.5,0,0
215,2011-02-14T00:00:00Z,1,2011-02-15T00:00:00Z,5.5,0,0
215,2011-02-14T00:00:00Z,7,2011-02-21T00:00:00Z,3.5,0,0
215,2011-02-14T00:00:00Z,7,2011-02-21T00:00:00Z,4.5,1,0
215,2011-02-14T00:00:00Z,7,2011-02-21T00:00:00Z,5.5,0,0
215,2011-02-14T00:00:00Z,30,2011-03-16T00:00:00Z,3.5,0,0
215,2011-02-14T00:00:00Z,30,2011-03-16T00:00:00Z,4.5,0,0
215,2011-02-14T00:00:00Z,30,2011-03-16T00:00:00Z,5.5,0,0
216,2011-02-21T00:00:00Z,1,2011-02-22T00:00:00Z,3.5,0,0
216,2011-02-21T00:00:00Z,1,2011-02-22T00:00:00Z,4.5,0,0
216,2011-02-21T00:00:00Z,1,2011-02-22T00:00:00Z,5.5,0,0
216,2011-02-21T00:00:00Z,7,2011-02-28T00:00:00Z,3.5,0,0
216,2011-02-21T00:00:00Z,7,2011-02-28T00:00:00Z,4.5,1,0
216,2011-02-21T00:00:00Z,7,2011-02-28T00:00:00Z,5.5,0,0
216,2011-02-21T00:00:00Z,30,2011-03-23T00:00:00Z,3.5,0,0
216,2011-02-21T00:00:00Z,30,2011-03-23T00:00:00Z,4.5,0,0
216,2011-02-21T00:00:00Z,30,2011-03-23T00:00:00Z,5.5,0,0
217,2011-02-28T00:00:00Z,1,2011-03-01T00:00:00Z,3.5,0,0
217,2011-02-28T00:00:00Z,1,2011-03-01T00:00:00Z,4.5,0,0
217,2011-02-28T00:00:00Z,1,2011-03-01T00:00:00Z,5.5,0,0
217,2011-02-28T00:00:00Z,7,2011-03-07T00:00:00Z,3.5,0,0
217,2011-02-28T00:00:00Z,7,2011-03-07T00:00:00Z,4.5,1,0
217,2011-02-28T00:00:00Z,7,2011-03-07T00:00:00Z,5.5,0,0
217,2011-02-28T00:00:00Z,30,2011-03-30T00:00:00Z,3.5,0,0
217,2011-02-28T00:00:00Z,30,2011-03-30T00:00:00Z,4.5,0,0
217,2011-02-28T00:00:00Z,30,2011-03-30T00:00:00Z,5.5,0,0
218,2011-03-07T00:00:00Z,1,2011-03-08T00:00:00Z,3.5,0,0
218,2011-03-07T00:00:00Z,1,2011-03-08T00:00:00Z,4.5,0,0
218,2011-03-07T00:00:00Z,1,2011-03-08T00:00:00Z,5.5,0,0
218,2011-03-07T00:00:00Z,7,2011-03-14T00:00:00Z,3.5,0,0
218,2011-03-07T00:00:00Z,7,2011-03-14T00:00:00Z,4.5,1,0
218,2011-03-07T00:00:00Z,7,2011-03-14T00:00:00Z,5.5,0,0
218,2011-03-07T00:00:00Z,30,2011-04-06T00:00:00Z,3.5,0,0
218,2011-03-07T00:00:00Z,30,2011-04-06T00:00:00Z,4.5,0,0
218,2011-03-07T00:00:00Z,30,2011-04-06T00:00:00Z,5.5,0,0
219,2011-03-14T00:00:00Z,1,2011-03-15T00:00:00Z,3.5,0,0
219,2011-03-14T00:00:00Z,1,2011-03-15T00:00:00Z,4.5,0,0
219,2011-03-14T00:00:00Z,1,2011-03-15T00:00:00Z,5.5,0,0
219,2011-03-14T00:00:00Z,7,2011-03-21T00:00:00Z,3.5,0,0
219,2011-03-14T00:00:00Z,7,2011-03-21T00:00:00Z,4.5,1,0
219,2011-03-14T00:00:00Z,7,2011-03-21T00:00:00Z,5.5,0,0
219,2011-03-14T00:00:00Z,30,2011-04-13T00:00:00Z,3.5,0,0
219,2011-03-14T00:00:00Z,30,2011-04-13T00:00:00Z,4.5,0,0
219,2011-03-14T00:00:00Z,30,2011-04-13T00:00:00Z,5.5,0,0
220,2011-03-21T00:00:00Z,1,2011-03-22T00:00:00Z,3.5,0,1
220,2011-03-21T00:00:00Z,1,2011-03-22T00:00:00Z,4.5,0,1
220,2011-03-21T00:00:00Z,1,2011-03-22T00:00:00Z,5.5,0,1
220,2011-03-21T00:00:00Z,7,2011-03-28T00:00:00Z,3.5,0,1
220,2011-03-21T00:00:00Z,7,2011-03-28T00:00:00Z,4.5,1,1
220,2011-03-21T00:00:00Z,7,2011-03-28T00:00:00Z,5.5,0,1
220,2011-03-21T00:00:00Z,30,2011-04-20T00:00:00Z,3.5,0,1
220,2011-03-21T00:00:00Z,30,2011-04-20T00:00:00Z,4.5,0,1
220,2011-03-21T00:00:00Z,30,2011-04-20T00:00:00Z,5.5,0,1
221,2011-03-28T00:00:00Z,1,2011-03-29T00:00:00Z,3.5,0,0
221,2011-03-28T00:00:00Z,1,2011-03-29T00:00:00Z,4.5,0,0
221,2011-03-28T00:00:00Z,1,2011-03-29T00:00:00Z,5.5,0,0
221,2011-03-28T00:00:00Z,7,2011-04-04T00:00:00Z,3.5,0,0
221,2011-03-28T00:00:00Z,7,2011-04-04T00:00:00Z,4.5,1,0
221,2011-03-28T00:00:00Z,7,2011-04-04T00:00:00Z,5.5,0,0
221,2011-03-28T00:00:00Z,30,2011-04-27T00:00:00Z,3.5,0,0
221,2011-03-28T00:00:00Z,30,2011-04-27T00:00:00Z,4.5,0,0
221,2011-03-28T00:00:00Z,30,2011-04-27T00:00:00Z,5.5,0,0
222,2011-04-04T00:00:00Z,1,2011-04-05T00:00:00Z,3.5,0,0
222,2011-04-04T00:00:00Z,1,2011-04-05T00:00:00Z,4.5,0,0
222,2011-04-04T00:00:00Z,1,2011-04-05T00:00:00Z,5.5,0,0
222,2011-04-04T00:00:00Z,7,2011-04-11T00:00:00Z,3.5,0,0
222,2011-04-04T00:00:00Z,7,2011-04-11T00:00:00Z,4.5,1,0
222,2011-04-04T00:00:00Z,7,2011-04-11T00:00:00Z,5.5,0,0
222,2011-04-04T00:00:00Z,30,2011-05-04T00:00:00Z,3.5,0,0
222,2011-04-04T00:00:00Z,30,2011-05-04T00:00:00Z,4.5,0,0
222,2011-04-04T00:00:00Z,30,2011-05-04T00:00:00Z,5.5,0,0
223,2011-04-11T00:00:00Z,1,2011-04-12T00:00:00Z,3.5,0,0
223,2011-04-11T00:00:00Z,1,2011-04-12T00:00:00Z,4.5,0,0
223,2011-04-11T00:00:00Z,1,2011-04-12T00:00:00Z,5.5,0,0
223,2011-04-11T00:00:00Z,7,2011-04-18T00:00:00Z,3.5,0,0
223,2011-04-11T00:00:00Z,7,2011-04-18T00:00:00Z,4.5,1,0
223,2011-04-11T00:00:00Z,7,2011-04-18T00:00:00Z,5.5,0,0
223,2011-04-11T00:00:00Z,30,2011-05-11T00:00:00Z,3.5,0,0
223,2011-04-11T00:00:00Z,30,2011-05-11T00:00:00Z,4.5,0,0
223,2011-04-11T00:00:00Z,30,2011-05-11T00:00:00Z,5.5,0,0
224,2011-04-18T00:00:00Z,1,2011-04-19T00:00:00Z,3.5,0,0
224,2011-04-18T00:00:00Z,1,2011-04-19T00:00:00Z,4.5,0,0
224,2011-04-18T00:00:00Z,1,2011-04-19T00:00:00Z,5.5,0,0
224,2011-04-18T00:00:00Z,7,2011-04-25T00:00:00Z,3.5,0,0
224,2011-04-18T00:00:00Z,7,2011-04-25T00:00:00Z,4.5,1,0
224,2011-04-18T00:00:00Z,7,2011-04-25T00:00:00Z,5.5,0,0
224,2011-04-18T00:00:00Z,30,2011-05-18T00:00:00Z,3.5,0,0
224,2011-04-18T00:00:00Z,30,2011-05-18T00:00:00Z,4.5,0,0
224,2011-04-18T00:00:00Z,30,2011-05-18T00:00:00Z,5.5,0,0
225,2011-04-25T00:00:00Z,1,2011-04-26T00:00:00Z,3.5,0,0
225,2011-04-25T00:00:00Z,1,2011-04-26T00:00:00Z,4.5,0,0
225,2011-04-25T00:00:00Z,1,2011-04-26T00:00:00Z,5.5,0,0
225,2011-04-25T00:00:00Z,7,2011-05-02T00:00:00Z,3.5,0,0
225,2011-04-25T00:00:00Z,7,2011-05-02T00:00:00Z,4.5,1,0
225,2011-04-25T00:00:00Z,7,2011-05-02T00:00:00Z,5.5,0,0
225,2011-04-25T00:00:00Z,30,2011-05-25T00:00:00Z,3.5,0,0
225,2011-04-25T00:00:00Z,30,2011-05-25T00:00:00Z,4.5,0,0
225,2011-04-25T00:00:00Z,30,2011-05-25T00:00:00Z,5.5,0,0
226,2011-05-02T00:00:00Z,1,2011-05-03T00:00:00Z,3.5,0,0
226,2011-05-02T00:00:00Z,1,2011-05-03T00:00:00Z,4.5,0,0
226,2011-05-02T00:00:00Z,1,2011-05-03T00:00:00Z,5.5,0,0
226,2011-05-02T00:00:00Z,7,2011-05-09T00:00:00Z,3.5,0,0
226,2011-05-02T00:00:00Z,7,2011-05-09T00:00:00Z,4.5,1,0
226,2011-05-02T00:00:00Z,7,2011-05-09T00:00:00Z,5.5,0,0
226,2011-05-02T00:00:00Z,30,2011-06-01T00:00:00Z,3.5,0,0
226,2011-05-02T00:00:00Z,30,2011-06-01T00:00:00Z,4.5,0,0
226,2011-05-02T00:00:00Z,30,2011-06-01T00:00:00Z,5.5,0,0
227,2011-05-09T00:00:00Z,1,2011-05-10T00:00:00Z,3.5,0,0
227,2011-05-09T00:00:00Z,1,2011-05-10T00:00:00Z,4.5,0,0
227,2011-05-09T00:00:00Z,1,2011-05-10T00:00:00Z,5.5,0,0
227,2011-05-09T00:00:00Z,7,2011-05-16T00:00:00Z,3.5,0,0
227,2011-05-09T00:00:00Z,7,2011-05-16T00:00:00Z,4.5,1,0
227,2011-05-09T00:00:00Z,7,2011-05-16T00:00:00Z,5.5,0,0
227,2011-05-09T00:00:00Z,30,2011-06-08T00:00:00Z,3.5,0,0
227,2011-05-09T00:00:00Z,30,2011-06-08T00:00:00Z,4.5,0,0
227,2011-05-09T00:00:00Z,30,2011-06-08T00:00:00Z,5.5,0,0
228,2011-05-16T00:00:00Z,1,2011-05-17T00:00:00Z,3.5,0,0
228,2011-05-16T00:00:00Z,1,2011-05-17T00:00:00Z,4.5,0,0
228,2011-05-16T00:00:00Z,1,2011-05-17T00:00:00Z,5.5,0,0
228,2011-05-16T00:00:00Z,7,2011-05-23T00:00:00Z,3.5,0,0
228,2011-05-16T00:00:00Z,7,2011-05-23T00:00:00Z,4.5,1,0
228,2011-05-16T00:00:00Z,7,2011-05-23T00:00:00Z,5.5,0,0
228,2011-05-16T00:00:00Z,30,2011-06-15T00:00:00Z,3.5,0,0
228,2011-05-16T00:00:00Z,30,2011-06-15T00:00:00Z,4.5,0,0
228,2011-05-16T00:00:00Z,30,2011-06-15T00:00:00Z,5.5,0,0
229,2011-05-23T00:00:00Z,1,2011-05-24T00:00:00Z,3.5,0,0
229,2011-05-23T00:00:00Z,1,2011-05-24T00:00:00Z,4.5,0,0
229,2011-05-23T00:00:00Z,1,2011-05-24T00:00:00Z,5.5,0,0
229,2011-05-23T00:00:00Z,7,2011-05-30T00:00:00Z,3.5,0,0
229,2011-05-23T00:00:00Z,7,2011-05-30T00:00:00Z,4.5,1,0
229,2011-05-23T00:00:00Z,7,2011-05-30T00:00:00Z,5.5,0,0
229,2011-05-23T00:00:00Z,30,2011-06-22T00:00:00Z,3.5,0,0
229,2011-05-23T00:00:00Z,30,2011-06-22T00:00:00Z,4.5,0,0
229,2011-05-23T00:00:00Z,30,2011-06-22T00:00:00Z,5.5,0,0
230,2011-05-30T00:00:00Z,1,2011-05-31T00:00:00Z,3.5,0,0
230,2011-05-30T00:00:00Z,1,2011-05-31T00:00:00Z,4.5,0,0
230,2011-05-30T00:00:00Z,1,2011-05-31T00:00:00Z,5.5,0,0
230,2011-05-30T00:00:00Z,7,2011-06-06T00:00:00Z,3.5,0,0
230,2011-05-30T00:00:00Z,7,2011-06-06T00:00:00Z,4.5,1,0
230,2011-05-30T00:00:00Z,7,2011-06-06T00:00:00Z,5.5,0,0
230,2011-05-30T00:00:00Z,30,2011-06-29T00:00:00Z,3.5,0,0
230,2011-05-30T00:00:00Z,30,2011-06-29T00:00:00Z,4.5,0,0
230,2011-05-30T00:00:00Z,30,2011-06-29T00:00:00Z,5.5,0,0
231,2011-06-06T00:00:00Z,1,2011-06-07T00:00:00Z,3.5,0,0
231,2011-06-06T00:00:00Z,1,2011-06-07T00:00:00Z,4.5,0,0
231,2011-06-06T00:00:00Z,1,2011-06-07T00:00:00Z,5.5,0,0
231,2011-06-06T00:00:00Z,7,2011-06-13T00:00:00Z,3.5,0,0
231,2011-06-06T00:00:00Z,7,2011-06-13T00:00:00Z,4.5,1,0
231,2011-06-06T00:00:00Z,7,2011-06-13T00:00:00Z,5.5,0,0
231,2011-06-06T00:00:00Z,30,2011-07-06T00:00:00Z,3.5,0,0
231,2011-06-06T00:00:00Z,30,2011-07-06T00:00:00Z,4.5,0,0
231,2011-06-06T00:00:00Z,30,2011-07-06T00:00:00Z,5.5,0,0
232,2011-06-13T00:00:00Z,1,2011-06-14T00:00:00Z,3.5,0,0
232,2011-06-13T00:00:00Z,1,2011-06-14T00:00:00Z,4.5,0,0
232,2011-06-13T00:00:00Z,1,2011-06-14T00:00:00Z,5.5,0,0
232,2011-06-13T00:00:00Z,7,2011-06-20T00:00:00Z,3.5,0,0
232,2011-06-13T00:00:00Z,7,2011-06-20T00:00:00Z,4.5,1,0
232,2011-06-13T00:00:00Z,7,2011-06-20T00:00:00Z,5.5,0,0
232,2011-06-13T00:00:00Z,30,2011-07-13T00:00:00Z,3.5,0,0
232,2011-06-13T00:00:00Z,30,2011-07-13T00:00:00Z,4.5,0,0
232,2011-06-13T00:00:00Z,30,2011-07-13T00:00:00Z,5.5,0,0
233,2011-06-20T00:00:00Z,1,2011-06-21T00:00:00Z,3.5,0,0
233,2011-06-20T00:00:00Z,1,2011-06-21T00:00:00Z,4.5,0,0
233,2011-06-20T00:00:00Z,1,2011-06-21T00:00:00Z,5.5,0,0
233,2011-06-20T00:00:00Z,7,2011-06-27T00:00:00Z,3.5,0,0
233,2011-06-20T00:00:00Z,7,2011-06-27T00:00:00Z,4.5,1,0
233,2011-06-20T00:00:00Z,7,2011-06-27T00:00:00Z,5.5,0,0
233,2011-06-20T00:00:00Z,30,2011-07-20T00:00:00Z,3.5,0,0
233,2011-06-20T00:00:00Z,30,2011-07-20T00:00:00Z,4.5,0,0
233,2011-06-20T00:00:00Z,30,2011-07-20T00:00:00Z,5.5,0,0
234,2011-06-27T00:00:00Z,1,2011-06-28T00:00:00Z,3.5,0,0
234,2011-06-27T00:00:00Z,1,2011-06-28T00:00:00Z,4.5,0,0
234,2011-06-27T00:00:00Z,1,2011-06-28T00:00:00Z,5.5,0,0
234,2011-06-27T00:00:00Z,7,2011-07-04T00:00:00Z,3.5,0,0
234,2011-06-27T00:00:00Z,7,2011-07-04T00:00:00Z,4.5,1,0
234,2011-06-27T00:00:00Z,7,2011-07-04T00:00:00Z,5.5,0,0
234,2011-06-27T00:00:00Z,30,2011-07-27T00:00:00Z,3.5,0,0
234,2011-06-27T00:00:00Z,30,2011-07-27T00:00:00Z,4.5,0,0
234,2011-06-27T00:00:00Z,30,2011-07-27T00:00:00Z,5.5,0,0
235,2011-07-04T00:00:00Z,1,2011-07-05T00:00:00Z,3.5,0,0
235,2011-07-04T00:00:00Z,1,2011-07-05T00:00:00Z,4.5,0,0
235,2011-07-04T00:00:00Z,1,2011-07-05T00:00:00Z,5.5,0,0
235,2011-07-04T00:00:00Z,7,2011-07-11T00:00:00Z,3.5,0,0
235,2011-07-04T00:00:00Z,7,2011-07-11T00:00:00Z,4.5,1,0
235,2011-07-04T00:00:00Z,7,2011-07-11T00:00:00Z,5.5,0,0
235,2011-07-04T00:00:00Z,30,2011-08-03T00:00:00Z,3.5,0,0
235,2011-07-04T00:00:00Z,30,2011-08-03T00:00:00Z,4.5,0,0
235,2011-07-04T00:00:00Z,30,2011-08-03T00:00:00Z,5.5,0,0
236,2011-07-11T00:00:00Z,1,2011-07-12T00:00:00Z,3.5,0,0
236,2011-07-11T00:00:00Z,1,2011-07-12T00:00:00Z,4.5,0,0
236,2011-07-11T00:00:00Z,1,2011-07-12T00:00:00Z,5.5,0,0
236,2011-07-11T00:00:00Z,7,2011-07-18T00:00:00Z,3.5,0,0
236,2011-07-11T00:00:00Z,7,2011-07-18T00:00:00Z,4.5,1,0
236,2011-07-11T00:00:00Z,7,2011-07-18T00:00:00Z,5.5,0,0
236,2011-07-11T00:00:00Z,30,2011-08-10T00:00:00Z,3.5,0,0
236,2011-07-11T00:00:00Z,30,2011-08-10T00:00:00Z,4.5,0,0
236,2011-07-11T00:00:00Z,30,2011-08-10T00:00:00Z,5.5,0,0
237,2011-07-18T00:00:00Z,1,2011-07-19T00:00:00Z,3.5,0,0
237,2011-07-18T00:00:00Z,1,2011-07-19T00:00:00Z,4.5,0,0
237,2011-07-18T00:00:00Z,1,2011-07-19T00:00:00Z,5.5,0,0
237,2011-07-18T00:00:00Z,7,2011-07-25T00:00:00Z,3.5,0,0
237,2011-07-18T00:00:00Z,7,2011-07-25T00:00:00Z,4.5,1,0
237,2011-07-18T00:00:00Z,7,2011-07-25T00:00:00Z,5.5,0,0
237,2011-07-18T00:00:00Z,30,2011-08-17T00:00:00Z,3.5,0,0
237,2011-07-18T00:00:00Z,30,2011-08-17T00:00:00Z,4.5,0,0
237,2011-07-18T00:00:00Z,30,2011-08-17T00:00:00Z,5.5,0,0
238,2011-07-25T00:00:00Z,1,2011-07-26T00:00:00Z,3.5,0,0
238,2011-07-25T00:00:00Z,1,2011-07-26T00:00:00Z,4.5,0,0
238,2011-07-25T00:00:00Z,1,2011-07-26T00:00:00Z,5.5,0,0
238,2011-07-25T00:00:00Z,7,2011-08-01T00:00:00Z,3.5,0,0
238,2011-07-25T00:00:00Z,7,2011-08-01T00:00:00Z,4.5,1,0
238,2011-07-25T00:00:00Z,7,2011-08-01T00:00:00Z,5.5,0,0
238,2011-07-25T00:00:00Z,30,2011-08-24T00:00:00Z,3.5,0,0
238,2011-07-25T00:00:00Z,30,2011-08-24T00:00:00Z,4.5,0,0
238,2011-07-25T00:00:00Z,30,2011-08-24T00:00:00Z,5.5,0,0
239,2011-08-01T00:00:00Z,1,2011-08-02T00:00:00Z,3.5,0,0
239,2011-08-01T00:00:00Z,1,2011-08-02T00:00:00Z,4.5,0,0
239,2011-08-01T00:00:00Z,1,2011-08-02T00:00:00Z,5.5,0,0
239,2011-08-01T00:00:00Z,7,2011-08-08T00:00:00Z,3.5,0,0
239,2011-08-01T00:00:00Z,7,2011-08-08T00:00:00Z,4.5,1,0
239,2011-08-01T00:00:00Z,7,2011-08-08T00:00:00Z,5.5,0,0
239,2011-08-01T00:00:00Z,30,2011-08-31T00:00:00Z,3.5,0,0
239,2011-08-01T00:00:00Z,30,2011-08-31T00:00:00Z,4.5,0,0
239,2011-08-01T00:00:00Z,30,2011-08-31T00:00:00Z,5.5,0,0
240,2011-08-08T00:00:00Z,1,2011-08-09T00:00:00Z,3.5,0,1
240,2011-08-08T00:00:00Z,1,2011-08-09T00:00:00Z,4.5,0,1
240,2011-08-08T00:00:00Z,1,2011-08-09T00:00:00Z,5.5,0,1
240,2011-08-08T00:00:00Z,7,2011-08-15T00:00:00Z,3.5,0,1
240,2011-08-08T00:00:00Z,7,2011-08-15T00:00:00Z,4.5,1,1
240,2011-08-08T00:00:00Z,7,2011-08-15T00:00:00Z,5.5,0,1
240,2011-08-08T00:00:00Z,30,2011-09-07T00:00:00Z,3.5,0,1
240,2011-08-08T00:00:00Z,30,2011-09-07T00:00:00Z,4.5,0,1
240,2011-08-08T00:00:00Z,30,2011-09-07T00:00:00Z,5.5,0,1
241,2011-08-15T00:00:00Z,1,2011-08-16T00:00:00Z,3.5,0,0
241,2011-08-15T00:00:00Z,1,2011-08-16T00:00:00Z,4.5,0,0
241,2011-08-15T00:00:00Z,1,2011-08-16T00:00:00Z,5.5,0,0
241,2011-08-15T00:00:00Z,7,2011-08-22T00:00:00Z,3.5,0,0
241,2011-08-15T00:00:00Z,7,2011-08-22T00:00:00Z,4.5,1,0
241,2011-08-15T00:00:00Z,7,2011-08-22T00:00:00Z,5.5,0,0
241,2011-08-15T00:00:00Z,30,2011-09-14T00:00:00Z,3.5,0,0
241,2011-08-15T00:00:00Z,30,2011-09-14T00:00:00Z,4.5,0,0
241,2011-08-15T00:00:00Z,30,2011-09-14T00:00:00Z,5.5,0,0
242,2011-08-22T00:00:00Z,1,2011-08-23T00:00:00Z,3.5,0,0
242,2011-08-22T00:00:00Z,1,2011-08-23T00:00:00Z,4.5,0,0
242,2011-08-22T00:00:00Z,1,2011-08-23T00:00:00Z,5.5,0,0
242,2011-08-22T00:00:00Z,7,2011-08-29T00:00:00Z,3.5,0,0
242,2011-08-22T00:00:00Z,7,2011-08-29T00:00:00Z,4.5,1,0
242,2011-08-22T00:00:00Z,7,2011-08-29T00:00:00Z,5.5,0,0
242,2011-08-22T00:00:00Z,30,2011-09-21T00:00:00Z,3.5,0,0
242,2011-08-22T00:00:00Z,30,2011-09-21T00:00:00Z,4.5,0,0
242,2011-08-22T00:00:00Z,30,2011-09-21T00:00:00Z,5.5,0,0
243,2011-08-29T00:00:00Z,1,2011-08-30T00:00:00Z,3.5,0,0
243,2011-08-29T00:00:00Z,1,2011-08-30T00:00:00Z,4.5,0,0
243,2011-08-29T00:00:00Z,1,2011-08-30T00:00:00Z,5.5,0,0
243,2011-08-29T00:00:00Z,7,2011-09-05T00:00:00Z,3.5,0,0
243,2011-08-29T00:00:00Z,7,2011-09-05T00:00:00Z,4.5,1,0
243,2011-08-29T00:00:00Z,7,2011-09-05T00:00:00Z,5.5,0,0
243,2011-08-29T00:00:00Z,30,2011-09-28T00:00:00Z,3.5,0,0
243,2011-08-29T00:00:00Z,30,2011-09-28T00:00:00Z,4.5,0,0
243,2011-08-29T00:00:00Z,30,2011-09-28T00:00:00Z,5.5,0,0
244,2011-09-05T00:00:00Z,1,2011-09-06T00:00:00Z,3.5,0,0
244,2011-09-05T00:00:00Z,1,2011-09-06T00:00:00Z,4.5,0,0
244,2011-09-05T00:00:00Z,1,2011-09-06T00:00:00Z,5.5,0,0
244,2011-09-05T00:00:00Z,7,2011-09-12T00:00:00Z,3.5,0,0
244,2011-09-05T00:00:00Z,7,2011-09-12T00:00:00Z,4.5,1,0
244,2011-09-05T00:00:00Z,7,2011-09-12T00:00:00Z,5.5,0,0
244,2011-09-05T00:00:00Z,30,2011-10-05T00:00:00Z,3.5,0,0
244,2011-09-05T00:00:00Z,30,2011-10-05T00:00:00Z,4.5,0,0
244,2011-09-05T00:00:00Z,30,2011-10-05T00:00:00Z,5.5,0,0
245,2011-09-12T00:00:00Z,1,2011-09-13T00:00:00Z,3.5,0,0
245,2011-09-12T00:00:00Z,1,2011-09-13T00:00:00Z,4.5,0,0
245,2011-09-12T00:00:00Z,1,2011-09-13T00:00:00Z,5.5,0,0
245,2011-09-12T00:00:00Z,7,2011-09-19T00:00:00Z,3.5,0,0
245,2011-09-12T00:00:00Z,7,2011-09-19T00:00:00Z,4.5,1,0
245,2011-09-12T00:00:00Z,7,2011-09-19T00:00:00Z,5.5,0,0
245,2011-09-12T00:00:00Z,30,2011-10-12T00:00:00Z,3.5,0,0
245,2011-09-12T00:00:00Z,30,2011-10-12T00:00:00Z,4.5,0,0
245,2011-09-12T00:00:00Z,30,2011-10-12T00:00:00Z,5.5,0,0
246,2011-09-19T00:00:00Z,1,2011-09-20T00:00:00Z,3.5,0,0
246,2011-09-19T00:00:00Z,1,2011-09-20T00:00:00Z,4.5,0,0
246,2011-09-19T00:00:00Z,1,2011-09-20T00:00:00Z,5.5,0,0
246,2011-09-19T00:00:00Z,7,2011-09-26T00:00:00Z,3.5,0,0
246,2011-09-19T00:00:00Z,7,2011-09-26T00:00:00Z,4.5,1,0
246,2011-09-19T00:00:00Z,7,2011-09-26T00:00:00Z,5.5,0,0
246,2011-09-19T00:00:00Z,30,2011-10-19T00:00:00Z,3.5,0,0
246,2011-09-19T00:00:00Z,30,2011-10-19T00:00:00Z,4.5,0,0
246,2011-09-19T00:00:00Z,30,2011-10-19T00:00:00Z,5.5,0,0
247,2011-09-26T00:00:00Z,1,2011-09-27T00:00:00Z,3.5,0,0
247,2011-09-26T00:00:00Z,1,2011-09-27T00:00:00Z,4.5,0,0
247,2011-09-26T00:00:00Z,1,2011-09-27T00:00:00Z,5.5,0,0
247,2011-09-26T00:00:00Z,7,2011-10-03T00:00:00Z,3.5,0,0
247,2011-09-26T00:00:00Z,7,2011-10-03T00:00:00Z,4.5,1,0
247,2011-09-26T00:00:00Z,7,2011-10-03T00:00:00Z,5.5,0,0
247,2011-09-26T00:00:00Z,30,2011-10-26T00:00:00Z,3.5,0,0
